case_id,customer_id,region,industry,customer_tier,pump_model,model_family,complexity_class,pump_age_years,operating_hours,prior_repairs_count,error_code,failure_type,severity,priority,warranty_flag,technician_id,technician_experience_years,critical_part_id,critical_part_supplier_id,parts_from_hq_flag,maintenance_kit_applied,maintenance_kit_type,maintenance_kit_threshold_hours,intake_date,received_date,diagnosis_date,repair_start_date,repair_end_date,qa_date,shipped_back_date,waiting_for_parts_days,queue_days,active_repair_days,rework_count,rework_days,qa_duration_days,repair_duration_days,qa_failed_flag,parts_cost_eur,labor_hours
RMA9504423,CUST10106,EMEA,Automotive,Standard,LD50,LD,Low,6.37,1687,4,LEAK_01,Seal/Leak,medium,Normal,0,TECH212,11.0,LD50_ADD_BEARING_SET_LD_SERIES,SUP301,1,0,,9500,2025-05-08,2025-05-10,2025-05-12,2025-05-12,2025-05-17,2025-05-18,2025-05-14,3,1,4.07,0,0.0,1.16,4.98,0,308.26,29.65
RMA9504424,CUST10304,US,R&D,Standard,R600,R,High,3.34,1696,2,TEMP_03,Overheating,high,High,0,TECH223,7.0,R600_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP301,1,0,,8000,2025-04-08,2025-04-12,2025-04-15,2025-04-15,2025-04-24,2025-04-25,2025-04-26,4,2,9.5,0,0.0,0.95,14.97,0,638.41,53.1
RMA9504425,CUST10021,DACH,Vacuum Coating,Standard,R300,R,Medium,9.26,6278,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH212,11.0,R300_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP311,1,1,PMKIT_R300,7000,2024-07-04,2024-07-05,2024-07-08,2024-07-08,2024-07-10,2024-07-12,2024-07-08,3,1,1.92,0,0.0,1.29,3.47,0,2527.5,13.39
RMA9504426,CUST10142,DACH,Automotive,Standard,R300,R,Medium,1.49,8538,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH202,4.0,R300_ADD_VIBRATION_DAMPER_R_SERIES,SUP308,1,0,,7000,2024-06-11,2024-06-15,2024-06-17,2024-06-18,2024-06-25,2024-06-26,2024-06-19,2,0,6.58,0,0.0,0.99,4.04,0,600.06,48.22
RMA9504427,CUST10006,APAC,Semiconductor,Standard,LD50,LD,Low,8.48,4540,1,TEMP_03,Overheating,high,High,0,TECH219,4.0,LD50_ADD_FILTER_ELEMENT_LD_SERIES,SUP302,1,0,,9500,2024-04-02,2024-04-03,2024-04-06,2024-04-07,2024-04-15,2024-04-16,2024-04-18,5,3,7.38,0,0.0,1.06,15.51,0,308.26,50.86
RMA9504428,CUST10037,DACH,Vacuum Coating,Standard,LD50,LD,Low,6.57,7006,2,VIB_02,Vibration,high,High,0,TECH225,5.0,LD50_ADD_SEAL_SET_LD_SERIES,SUP301,1,0,,9500,2024-04-23,2024-04-27,2024-04-29,2024-05-01,2024-05-08,2024-05-09,2024-05-07,0,1,7.36,0,0.0,0.88,10.7,1,308.26,54.92
RMA9504429,CUST10260,EMEA,Vacuum Coating,Key Account,G100D,G,Medium,1.89,7696,4,TEMP_03,Overheating,high,High,0,TECH218,6.0,G100D_ADD_FILTER_ELEMENT_G_SERIES,SUP301,1,0,,8000,2024-10-26,2024-10-28,2024-10-29,2024-10-31,2024-11-10,2024-11-11,2024-11-12,2,4,9.41,0,0.0,1.29,15.0,0,359.7,62.58
RMA9504430,CUST10094,EMEA,Semiconductor,Strategic,G200D,G,Medium,5.11,10578,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH213,4.0,G200D_ADD_CORROSION_SEAL_SET_G_SERIES,SUP305,0,0,,9000,2024-06-17,2024-06-21,2024-06-23,2024-06-23,2024-06-28,2024-06-29,2024-06-22,1,0,5.25,0,0.0,0.8,1.0,0,349.88,33.09
RMA9504431,CUST10207,APAC,Vacuum Coating,Standard,R600,R,High,7.03,7716,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH210,7.0,R600_ADD_OIL_MIST_FILTER_R_SERIES,SUP310,1,1,PMKIT_R600,8000,2025-06-20,2025-06-24,2025-06-26,2025-06-26,2025-06-29,2025-06-30,2025-06-26,4,4,3.08,0,0.0,1.13,2.81,0,2182.39,19.64
RMA9504432,CUST10295,US,Semiconductor,Standard,G100D,G,Medium,1.29,5114,3,CONT_05,Contamination,medium,Normal,0,TECH214,4.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2025-10-01,2025-10-03,2025-10-05,2025-10-07,2025-10-13,2025-10-14,2025-10-31,3,3,5.7,0,0.0,1.12,28.22,0,631.48,39.48
RMA9504433,CUST10149,DACH,Pharma,Standard,G100D,G,Medium,1.72,3118,2,VIB_02,Vibration,high,High,0,TECH210,7.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2025-07-15,2025-07-17,2025-07-20,2025-07-21,2025-07-30,2025-07-31,2025-07-26,1,2,9.68,0,0.0,1.02,9.95,0,631.48,61.35
RMA9504434,CUST10254,EMEA,R&D,Key Account,T1200,T,High,0.67,7919,3,CTRL_04,Control electronics,medium,Normal,0,TECH208,7.0,T1200_ADD_CONTROLLER_PCB_T_SERIES,SUP302,1,0,,6500,2025-11-16,2025-11-18,2025-11-20,2025-11-22,2025-11-30,2025-12-02,2025-12-09,0,3,7.69,1,1.02,1.17,21.99,0,1152.24,52.83
RMA9504435,CUST10215,DACH,Pharma,Key Account,T800,T,High,0.92,5750,3,VIB_02,Vibration,high,High,0,TECH223,7.0,T800_ADD_CORROSION_SEAL_SET_T_SERIES,SUP301,1,0,,6000,2025-02-04,2025-02-06,2025-02-09,2025-02-09,2025-02-19,2025-02-20,2025-02-16,1,0,9.18,0,0.0,1.01,10.37,0,1173.19,52.58
RMA9504436,CUST10204,DACH,Vacuum Coating,Key Account,T1200,T,High,7.42,6564,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH200,2.0,T1200_ADD_CORROSION_SEAL_SET_T_SERIES,SUP312,1,1,PMKIT_T1200,6500,2025-05-19,2025-05-23,2025-05-24,2025-05-26,2025-05-31,2025-05-31,2025-05-27,2,2,2.46,1,1.99,0.64,4.21,1,1569.71,17.55
RMA9504437,CUST10033,EMEA,Semiconductor,Standard,R600,R,High,7.68,8757,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH201,12.0,R600_KIT_OIL_SEAL_SC_17_30_7,SUP301,1,1,PMKIT_R600,8000,2025-05-29,2025-05-31,2025-06-01,2025-06-03,2025-06-08,2025-06-09,2025-06-03,2,2,2.65,1,1.78,0.99,3.66,0,2132.65,17.84
RMA9504438,CUST10002,EMEA,Semiconductor,Standard,R300,R,Medium,2.88,4244,3,CONT_05,Contamination,medium,Normal,0,TECH225,5.0,R300_ADD_VIBRATION_DAMPER_R_SERIES,SUP308,1,0,,7000,2024-11-28,2024-11-29,2024-12-01,2024-12-02,2024-12-09,2024-12-10,2024-12-27,4,2,6.61,1,0.99,0.94,28.15,0,283.36,36.96
RMA9504439,CUST10108,DACH,Vacuum Coating,Standard,T800,T,High,5.81,5680,1,CTRL_04,Control electronics,medium,Normal,0,TECH219,4.0,T800_ADD_ROTOR_BALANCING_WASHER_T_SERIES,SUP301,1,0,,6000,2024-02-04,2024-02-08,2024-02-09,2024-02-11,2024-02-19,2024-02-20,2024-02-24,5,4,7.61,0,0.0,0.96,16.13,0,1000.01,47.41
RMA9504440,CUST10019,US,Vacuum Coating,Key Account,LD50,LD,Low,8.31,5495,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH225,5.0,LD50_ADD_SEAL_SET_LD_SERIES,SUP301,1,0,,9500,2025-07-11,2025-07-13,2025-07-16,2025-07-18,2025-07-23,2025-07-24,2025-07-25,5,3,4.13,0,0.0,1.22,12.86,0,308.26,27.88
RMA9504441,CUST10247,US,Automotive,Standard,G200D,G,Medium,8.75,13689,1,TEMP_03,Overheating,high,High,0,TECH212,11.0,G200D_ADD_INLET_VALVE_PLATE_G_SERIES,SUP307,0,0,,9000,2024-09-27,2024-09-29,2024-10-01,2024-10-02,2024-10-12,2024-10-12,2024-10-14,2,3,9.36,0,0.0,0.76,15.96,0,582.97,54.13
RMA9504442,CUST10144,EMEA,Pharma,Standard,LD50,LD,Low,0.57,9133,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH212,11.0,LD50_KIT_SPRING_PHI10X22,SUP301,1,1,PMKIT_LD50,9500,2025-09-26,2025-09-30,2025-10-02,2025-10-02,2025-10-04,2025-10-05,2025-10-03,2,4,1.87,0,0.0,0.89,3.28,0,534.8,12.8
RMA9504443,CUST10019,US,Vacuum Coating,Key Account,LD50,LD,Low,8.31,5495,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH225,5.0,LD50_ADD_SEAL_SET_LD_SERIES,SUP301,1,0,,9500,2025-07-11,2025-07-13,2025-07-16,2025-07-18,2025-07-23,2025-07-24,2025-07-25,5,3,4.13,0,0.0,1.22,12.65,0,308.26,27.88
RMA9504444,CUST10023,EMEA,Automotive,Standard,T1200,T,High,1.83,8189,0,VIB_02,Vibration,high,High,0,TECH219,4.0,T1200_ADD_ROTOR_BALANCING_WASHER_T_SERIES,SUP311,0,0,,6500,2025-02-13,2025-02-17,2025-02-18,2025-02-19,2025-02-28,2025-03-01,2025-02-26,2,0,9.67,0,0.0,1.07,9.41,1,1027.22,63.66
RMA9504445,CUST10241,EMEA,R&D,Standard,LD50,LD,Low,3.63,13466,4,CONT_05,Contamination,medium,Normal,0,TECH221,3.0,LD50_ADD_BEARING_SET_LD_SERIES,SUP301,1,0,,9500,2024-10-29,2024-10-31,2024-11-03,2024-11-04,2024-11-08,2024-11-10,2024-11-28,1,3,4.8,0,0.0,1.34,28.06,0,308.26,33.58
RMA9504446,CUST10117,DACH,Vacuum Coating,Key Account,R300,R,Medium,6.49,3065,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH223,7.0,R300_ADD_BEARING_SET_R_SERIES,SUP301,1,0,,7000,2025-07-06,2025-07-08,2025-07-09,2025-07-11,2025-07-16,2025-07-17,2025-07-14,1,1,5.19,0,0.0,1.36,6.4,0,370.85,37.32
RMA9504447,CUST10249,DACH,R&D,Standard,G100D,G,Medium,6.67,7418,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH217,4.0,G100D_KIT_O_RING_P_12,SUP301,1,1,PMKIT_G100D,8000,2025-09-03,2025-09-04,2025-09-06,2025-09-06,2025-09-08,2025-09-09,2025-09-07,0,4,2.32,0,0.0,1.16,3.71,0,1958.51,14.1
RMA9504448,CUST10216,EMEA,Semiconductor,Standard,R300,R,Medium,6.7,8348,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,R300_KIT_OIL_SEAL_SC_15_30_7,SUP301,1,1,PMKIT_R300,7000,2025-07-11,2025-07-14,2025-07-17,2025-07-18,2025-07-21,2025-07-21,2025-07-17,0,3,2.43,0,0.0,0.84,3.86,0,2210.8,15.62
RMA9504449,CUST10312,US,R&D,Standard,LD50,LD,Low,4.56,8734,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH210,7.0,LD50_KIT_O_RING_P_24,SUP301,1,1,PMKIT_LD50,9500,2024-08-19,2024-08-21,2024-08-24,2024-08-24,2024-08-25,2024-08-27,2024-08-25,1,0,1.82,0,0.0,1.21,4.05,0,534.8,13.02
RMA9504450,CUST10199,DACH,Semiconductor,Standard,T800,T,High,7.85,8987,0,TEMP_03,Overheating,high,High,0,TECH227,5.0,T800_ADD_BEARING_SET_T_SERIES,SUP305,1,0,,6000,2024-12-29,2024-12-30,2024-12-31,2025-01-02,2025-01-12,2025-01-13,2025-01-14,2,3,9.55,0,0.0,1.2,15.59,1,1173.19,69.26
RMA9504451,CUST10059,DACH,Semiconductor,Standard,R600,R,High,4.8,6983,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH206,7.0,R600_KIT_SLEEVE_SN1_8,SUP301,1,1,PMKIT_R600,8000,2025-01-31,2025-02-03,2025-02-04,2025-02-04,2025-02-06,2025-02-07,2025-02-06,0,2,2.57,0,0.0,1.27,3.28,0,2132.65,18.69
RMA9504452,CUST10053,DACH,Semiconductor,Key Account,G100D,G,Medium,1.27,2245,0,CTRL_04,Control electronics,medium,Normal,0,TECH217,4.0,G100D_ADD_BEARING_SET_G_SERIES,SUP301,1,0,,8000,2024-09-10,2024-09-11,2024-09-12,2024-09-14,2024-09-22,2024-09-23,2024-10-01,1,4,6.08,1,1.97,0.65,20.68,0,631.48,42.5
RMA9504453,CUST10187,EMEA,Semiconductor,Standard,G100D,G,Medium,3.22,5152,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH203,9.0,G100D_ADD_FILTER_ELEMENT_G_SERIES,SUP301,1,0,,8000,2026-01-01,2026-01-02,2026-01-05,2026-01-07,2026-01-13,2026-01-13,2026-01-12,3,4,5.67,0,0.0,0.65,10.18,0,457.01,38.04
RMA9504454,CUST10064,DACH,Vacuum Coating,Standard,R300,R,Medium,1.32,2744,4,CONT_05,Contamination,medium,Normal,0,TECH218,6.0,R300_ADD_VIBRATION_DAMPER_R_SERIES,SUP308,1,0,,7000,2024-09-03,2024-09-04,2024-09-06,2024-09-07,2024-09-14,2024-09-14,2024-10-02,0,0,6.54,0,0.0,0.68,28.64,0,600.06,40.16
RMA9504455,CUST10194,US,Pharma,Standard,G200D,G,Medium,8.17,7645,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH227,5.0,G200D_KIT_OIL_SEAL_HTC_17_40_9,SUP301,1,1,PMKIT_G200D,9000,2024-02-17,2024-02-20,2024-02-21,2024-02-21,2024-02-23,2024-02-24,2024-02-23,4,0,2.12,0,0.0,0.86,3.93,0,1915.55,11.97
RMA9504456,CUST10086,EMEA,Pharma,Strategic,G400D,G,High,4.78,9823,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH204,12.0,G400D_KIT_NO_1_VANE_62X155XT6,SUP301,1,1,PMKIT_G400D,10000,2024-10-04,2024-10-05,2024-10-08,2024-10-08,2024-10-11,2024-10-12,2024-10-08,0,3,2.46,0,0.0,0.69,3.02,1,1932.21,14.14
RMA9504457,CUST10017,DACH,Vacuum Coating,Standard,T1200,T,High,5.8,1701,0,CONT_05,Contamination,medium,Normal,0,TECH217,4.0,T1200_ADD_PRESSURE_SENSOR_T_SERIES_SPARE,SUP301,1,0,,6500,2025-05-06,2025-05-07,2025-05-09,2025-05-11,2025-05-18,2025-05-20,2025-06-04,1,4,7.16,0,0.0,1.1,28.05,0,876.44,51.25
RMA9504458,CUST10245,EMEA,Vacuum Coating,Standard,R300,R,Medium,8.41,7332,2,CONT_05,Contamination,medium,Normal,0,TECH219,4.0,R300_ADD_BEARING_SET_R_SERIES,SUP301,1,0,,7000,2024-09-16,2024-09-20,2024-09-21,2024-09-22,2024-09-29,2024-09-30,2024-10-18,1,3,6.11,1,1.11,0.97,28.22,0,432.19,42.67
RMA9504459,CUST10177,DACH,Semiconductor,Standard,R600,R,High,3.6,11650,1,VIB_02,Vibration,high,High,0,TECH203,9.0,R600_ADD_VIBRATION_DAMPER_R_SERIES,SUP310,1,0,,8000,2025-01-15,2025-01-18,2025-01-20,2025-01-22,2025-02-01,2025-02-03,2025-01-28,3,0,10.02,0,0.0,1.36,10.62,0,319.75,62.12
RMA9504460,CUST10149,DACH,Pharma,Standard,R300,R,Medium,2.37,4574,0,TEMP_03,Overheating,high,High,0,TECH225,5.0,R300_ADD_OIL_MIST_FILTER_R_SERIES,SUP305,0,0,,7000,2024-04-23,2024-04-26,2024-04-28,2024-04-29,2024-05-07,2024-05-08,2024-05-11,2,2,8.71,0,0.0,0.65,15.71,0,439.17,50.45
RMA9504461,CUST10038,US,Aerospace,Standard,G200D,G,Medium,1.01,9440,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH224,9.0,G200D_KIT_O_RING_P_10,SUP301,1,1,PMKIT_G200D,9000,2025-09-06,2025-09-09,2025-09-10,2025-09-10,2025-09-13,2025-09-14,2025-09-12,4,4,2.48,0,0.0,0.95,3.84,0,1915.55,14.67
RMA9504462,CUST10123,DACH,Pharma,Standard,G100D,G,Medium,5.35,3634,1,TEMP_03,Overheating,high,High,0,TECH212,11.0,G100D_ADD_ANTI_CORROSION_FASTENER_SET_G_SERIES,SUP300,1,0,,8000,2025-04-14,2025-04-18,2025-04-21,2025-04-21,2025-04-28,2025-04-30,2025-05-03,2,3,7.32,0,0.0,1.36,15.87,0,347.76,41.67
RMA9504463,CUST10167,EMEA,Vacuum Coating,Key Account,G200D,G,Medium,1.2,9761,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH212,11.0,G200D_KIT_NO_1_VANE_62X155XT6,SUP301,1,1,PMKIT_G200D,9000,2024-12-27,2024-12-28,2024-12-31,2025-01-02,2025-01-04,2025-01-05,2024-12-31,1,2,1.99,0,0.0,1.08,3.59,0,1915.55,13.33
RMA9504464,CUST10073,DACH,Pharma,Standard,R600,R,High,8.49,4100,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH206,7.0,R600_ADD_CORROSION_SEAL_SET_R_SERIES,SUP301,1,0,,8000,2024-11-20,2024-11-24,2024-11-27,2024-11-29,2024-12-06,2024-12-07,2024-12-09,4,0,7.29,0,0.0,1.01,15.6,0,218.87,48.5
RMA9504465,CUST10045,US,Automotive,Standard,R600,R,High,8.52,8109,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH210,7.0,R600_KIT_OIL_SEAL_HTC_17_40_9,SUP301,1,1,PMKIT_R600,8000,2025-10-15,2025-10-17,2025-10-20,2025-10-20,2025-10-22,2025-10-23,2025-10-20,0,2,2.5,0,0.0,0.83,3.39,0,2132.65,18.06
RMA9504466,CUST10312,US,R&D,Standard,LD50,LD,Low,7.32,5916,1,VIB_02,Vibration,high,High,0,TECH214,4.0,LD50_ADD_SEAL_SET_LD_SERIES,SUP301,1,0,,9500,2025-07-07,2025-07-09,2025-07-10,2025-07-12,2025-07-18,2025-07-19,2025-07-20,4,1,6.64,0,0.0,0.88,11.07,0,308.26,37.0
RMA9504467,CUST10052,EMEA,Aerospace,Strategic,R300,R,Medium,4.21,6988,1,PM_SCHED,Preventive maintenance,low,Normal,1,TECH207,5.0,R300_KIT_NO_2_VANE_20X14XT6,SUP301,1,1,PMKIT_R300,7000,2024-12-28,2025-01-01,2025-01-03,2025-01-05,2025-01-07,2025-01-08,2025-01-04,5,4,1.96,0,0.0,1.02,3.59,0,2210.8,13.15
RMA9504468,CUST10195,EMEA,Semiconductor,Key Account,T800,T,High,0.68,5569,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH225,5.0,T800_KIT_VANE_SPRING_PHI24X24,SUP301,1,1,PMKIT_T800,6000,2025-07-26,2025-07-29,2025-07-31,2025-08-01,2025-08-04,2025-08-05,2025-08-01,3,3,3.03,0,0.0,1.34,3.11,0,1408.59,20.3
RMA9504469,CUST10035,US,Automotive,Key Account,R300,R,Medium,1.47,8877,0,LEAK_01,Seal/Leak,medium,Normal,0,TECH206,7.0,R300_ADD_BEARING_SET_R_SERIES,SUP301,1,0,,7000,2024-12-29,2025-01-01,2025-01-04,2025-01-04,2025-01-10,2025-01-10,2025-01-06,1,3,5.89,0,0.0,0.67,5.29,0,290.47,39.31
RMA9504470,CUST10249,DACH,R&D,Standard,G100D,G,Medium,6.67,7418,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH217,4.0,G100D_KIT_O_RING_P_12,SUP301,1,1,PMKIT_G100D,8000,2025-09-03,2025-09-04,2025-09-06,2025-09-06,2025-09-08,2025-09-09,2025-09-07,0,4,2.32,0,0.0,1.16,3.8,0,1958.51,14.1
RMA9504471,CUST10146,DACH,Pharma,Standard,G200D,G,Medium,2.44,9232,3,PM_SCHED,Preventive maintenance,low,Normal,1,TECH202,4.0,G200D_ADD_BEARING_SET_G_SERIES,SUP300,1,1,PMKIT_G200D,9000,2025-02-25,2025-02-27,2025-02-28,2025-03-02,2025-03-05,2025-03-06,2025-03-02,4,3,2.19,0,0.0,1.08,3.76,0,2100.74,14.94
RMA9504472,CUST10168,DACH,Automotive,Standard,G200D,G,Medium,2.51,10283,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH215,8.0,G200D_KIT_OIL_SEAL_SC_17_30_7,SUP301,1,1,PMKIT_G200D,9000,2024-09-14,2024-09-17,2024-09-19,2024-09-20,2024-09-22,2024-09-23,2024-09-20,5,4,2.22,0,0.0,1.24,3.77,0,1915.55,14.78
RMA9504473,CUST10100,APAC,Vacuum Coating,Standard,G400D,G,High,7.71,11487,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH222,4.0,G400D_ADD_BEARING_SET_G_SERIES,SUP305,1,1,PMKIT_G400D,10000,2025-11-13,2025-11-15,2025-11-16,2025-11-16,2025-11-20,2025-11-21,2025-11-18,1,0,3.12,1,0.5,0.95,3.99,1,2517.25,17.45
RMA9504474,CUST10164,US,Semiconductor,Standard,G200D,G,Medium,3.15,8261,1,PM_SCHED,Preventive maintenance,low,Normal,0,TECH204,12.0,G200D_KIT_O_RING_V_160_1,SUP301,1,1,PMKIT_G200D,9000,2024-11-01,2024-11-03,2024-11-06,2024-11-08,2024-11-11,2024-11-12,2024-11-06,5,4,2.17,0,0.0,0.97,3.65,0,1915.55,15.29
RMA9504475,CUST10313,DACH,Vacuum Coating,Key Account,R300,R,Medium,8.0,7451,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH221,3.0,R300_ADD_OIL_MIST_FILTER_R_SERIES,SUP305,1,1,PMKIT_R300,7000,2024-12-18,2024-12-20,2024-12-21,2024-12-23,2024-12-25,2024-12-26,2024-12-24,0,1,2.52,0,0.0,1.0,4.01,0,2252.89,15.93
RMA9504476,CUST10088,DACH,Pharma,Key Account,G100D,G,Medium,2.29,7295,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH225,5.0,G100D_KIT_BEARING_6002_OPEN,SUP301,1,1,PMKIT_G100D,8000,2025-07-17,2025-07-19,2025-07-20,2025-07-22,2025-07-24,2025-07-25,2025-07-22,0,2,1.89,0,0.0,0.73,3.04,0,1958.51,10.54
RMA9504477,CUST10167,EMEA,Vacuum Coating,Key Account,G200D,G,Medium,1.42,8990,4,PM_SCHED,Preventive maintenance,low,Normal,0,TECH219,4.0,G200D_ADD_INLET_VALVE_PLATE_G_SERIES,SUP307,1,1,PMKIT_G200D,9000,2025-11-09,2025-11-10,2025-11-13,2025-11-13,2025-11-15,2025-11-16,2025-11-13,3,4,2.0,0,0.0,1.01,3.44,0,2299.99,12.19
RMA9504478,CUST10126,DACH,Vacuum Coating,Standard,G100D,G,Medium,8.06,7204,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH217,4.0,G100D_KIT_O_RING_P_24,SUP301,1,1,PMKIT_G100D,8000,2024-11-04,2024-11-08,2024-11-10,2024-11-10,2024-11-12,2024-11-13,2024-11-11,4,2,2.18,0,0.0,0.98,3.25,0,1958.51,13.67
RMA9504479,CUST10006,APAC,Semiconductor,Standard,G200D,G,Medium,5.02,8910,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH211,10.0,G200D_KIT_BEARING_6203_OPEN,SUP301,1,1,PMKIT_G200D,9000,2025-07-29,2025-07-30,2025-08-01,2025-08-01,2025-08-04,2025-08-05,2025-08-02,4,3,1.91,1,1.58,0.97,3.92,0,1915.55,12.02
RMA9504480,CUST10218,EMEA,Semiconductor,Key Account,R300,R,Medium,2.37,525,3,CONT_05,Contamination,medium,Normal,0,TECH211,10.0,R300_ADD_EXHAUST_VALVE_PLATE_R_SERIES,SUP311,0,0,,7000,2024-08-26,2024-08-30,2024-08-31,2024-08-31,2024-09-06,2024-09-07,2024-09-26,1,1,6.01,0,0.0,1.39,27.76,0,358.79,42.14
RMA9504481,CUST10128,DACH,R&D,Key Account,G100D,G,Medium,6.14,8233,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH211,10.0,G100D_KIT_SLEEVE_SN1_8,SUP301,1,1,PMKIT_G100D,8000,2025-04-15,2025-04-16,2025-04-18,2025-04-19,2025-04-21,2025-04-22,2025-04-19,0,1,2.42,0,0.0,1.04,3.73,0,1958.51,15.21
RMA9504482,CUST10294,APAC,Vacuum Coating,Standard,LD50,LD,Low,1.77,10088,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH217,4.0,LD50_ADD_FILTER_ELEMENT_LD_SERIES,SUP302,1,1,PMKIT_LD50,9500,2025-05-24,2025-05-27,2025-05-29,2025-05-31,2025-06-02,2025-06-04,2025-05-29,4,4,2.01,0,0.0,1.34,2.84,0,578.01,12.27
RMA9504483,CUST10046,EMEA,Automotive,Standard,G200D,G,Medium,5.03,6526,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH202,4.0,G200D_ADD_INLET_VALVE_PLATE_G_SERIES,SUP307,1,1,PMKIT_G200D,9000,2025-09-03,2025-09-04,2025-09-06,2025-09-08,2025-09-10,2025-09-11,2025-09-07,4,0,2.13,0,0.0,1.05,3.72,0,2344.55,13.76
RMA9504484,CUST10102,EMEA,Automotive,Key Account,R300,R,Medium,7.3,8552,3,CONT_05,Contamination,medium,Normal,0,TECH210,7.0,R300_ADD_OIL_MIST_FILTER_R_SERIES,SUP305,0,0,,7000,2024-07-30,2024-08-01,2024-08-04,2024-08-04,2024-08-11,2024-08-12,2024-08-29,2,2,6.34,0,0.0,1.09,28.72,0,358.79,36.41
RMA9504485,CUST10073,DACH,Pharma,Standard,G100D,G,Medium,8.89,8778,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH222,4.0,G100D_ADD_ANTI_CORROSION_FASTENER_SET_G_SERIES,SUP300,1,1,PMKIT_G100D,8000,2025-06-03,2025-06-04,2025-06-06,2025-06-07,2025-06-10,2025-06-11,2025-06-07,4,0,2.31,0,0.0,0.88,3.25,0,2545.14,13.97
RMA9504486,CUST10088,DACH,Pharma,Key Account,T800,T,High,1.17,5431,2,PM_SCHED,Preventive maintenance,low,Normal,0,TECH210,7.0,T800_ADD_PRESSURE_SENSOR_T_SERIES_SPARE,SUP301,1,1,PMKIT_T800,6000,2024-12-23,2024-12-24,2024-12-27,2024-12-29,2025-01-01,2025-01-02,2024-12-27,1,1,2.83,0,0.0,1.07,3.29,0,1687.34,16.45
RMA9504487,CUST10073,DACH,Pharma,Standard,R600,R,High,8.49,4100,1,LEAK_01,Seal/Leak,medium,Normal,0,TECH206,7.0,R600_ADD_CORROSION_SEAL_SET_R_SERIES,SUP301,1,0,,8000,2024-11-20,2024-11-24,2024-11-27,2024-11-29,2024-12-06,2024-12-07,2024-12-08,4,0,7.29,0,0.0,1.01,14.18,0,218.87,48.5
RMA9504488,CUST10305,DACH,R&D,Standard,G100D,G,Medium,5.76,8863,0,PM_SCHED,Preventive maintenance,low,Normal,0,TECH214,4.0,G100D_KIT_SLEEVE_SN1_8,SUP301,1,1,PMKIT_G100D,8000,2025-10-05,2025-10-07,2025-10-08,2025-10-10,2025-10-12,2025-10-13,2025-10-10,0,1,2.41,0,0.0,0.84,3.93,0,1958.51,17.97
RMA9504489,CUST10241,EMEA,R&D,Standard,G100D,G,Medium,5.0,8443,3,PM_SCHED,Preventive maintenance,low,Normal,0,TECH227,5.0,G100D_KIT_O_RING_P_12,SUP301,1,1,PMKIT_G100D,8000,2025-12-20,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-27,2025-12-25,2,0,2.18,0,0.0,0.95,3.5,0,1958.51,14.4
RMA9504490,CUST10018,DACH,Semiconductor,Standard,G400D,G,High,2.77,15353,0,VIB_02,Vibration,high,High,0,TECH209,6.0,G400D_ADD_CORROSION_SEAL_SET_G_SERIES,SUP311,0,0,,10000,2024-07-18,2024-07-21,2024-07-22,2024-07-23,2024-08-04,2024-08-05,2024-07-31,2,4,11.3,0,0.0,1.2,10.44,0,535.08,72.95
